event_id,event_time,campaign_id,campaign_name,c_name,priority,cost
1294,1716048000000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,147.0843955152706
1295,1716048000000,115,friends_referrals_115_821ed5d122,friends_referrals_,1,124.53545259512157
1296,1716048000000,98,google_search_98_a3509b2840,google_search_,3,101.01480073123885
1297,1716051600000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,87.91152221051738
1298,1716051600000,115,friends_referrals_115_821ed5d122,friends_referrals_,1,91.61484199801676
1299,1716051600000,104,google_search_104_a92ac8ee49,google_search_,3,115.53995496141242
1300,1716055200000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,189.1400887049635
1301,1716055200000,115,friends_referrals_115_821ed5d122,friends_referrals_,1,80.12095994463712
1302,1716055200000,104,google_search_104_a92ac8ee49,google_search_,3,134.15263331339867
1303,1716058800000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,87.4806491045785
1304,1716058800000,115,friends_referrals_115_821ed5d122,friends_referrals_,1,178.93886127948178
1305,1716058800000,104,google_search_104_a92ac8ee49,google_search_,3,186.4312826778264
1306,1716062400000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,158.36902727631855
1307,1716062400000,115,friends_referrals_115_821ed5d122,friends_referrals_,1,139.2368311339253
1308,1716062400000,104,google_search_104_a92ac8ee49,google_search_,3,151.60911096950107
1309,1716066000000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,167.38842977993443
1310,1716066000000,115,friends_referrals_115_821ed5d122,friends_referrals_,1,95.47310178337705
1311,1716066000000,104,google_search_104_a92ac8ee49,google_search_,3,163.872566140269
1312,1716069600000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,172.43261692648565
1313,1716069600000,115,friends_referrals_115_821ed5d122,friends_referrals_,1,179.25899333979632
1314,1716069600000,116,friends_referrals_116_377277f55a,friends_referrals_,1,185.5337468650186
1315,1716069600000,104,google_search_104_a92ac8ee49,google_search_,3,99.59101438683336
1316,1716073200000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,85.13901527181957
1317,1716073200000,116,friends_referrals_116_377277f55a,friends_referrals_,1,104.40503008181092
1318,1716073200000,104,google_search_104_a92ac8ee49,google_search_,3,134.39710140319372
1319,1716076800000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,84.84266409810907
1320,1716076800000,116,friends_referrals_116_377277f55a,friends_referrals_,1,142.5558570890028
1321,1716076800000,104,google_search_104_a92ac8ee49,google_search_,3,111.21185525685144
1322,1716080400000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,109.46456209979975
1323,1716080400000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,139.36106983566611
1324,1716080400000,116,friends_referrals_116_377277f55a,friends_referrals_,1,177.66068388776938
1325,1716080400000,104,google_search_104_a92ac8ee49,google_search_,3,166.33072844252598
1326,1716084000000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,178.512161368252
1327,1716084000000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,123.5109926622687
1328,1716084000000,116,friends_referrals_116_377277f55a,friends_referrals_,1,181.87881730695818
1329,1716084000000,104,google_search_104_a92ac8ee49,google_search_,3,188.3328079036691
1330,1716087600000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,188.66368699681877
1331,1716087600000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,164.29883437595095
1332,1716087600000,116,friends_referrals_116_377277f55a,friends_referrals_,1,148.57948223428377
1333,1716087600000,104,google_search_104_a92ac8ee49,google_search_,3,138.0197945129047
1334,1716091200000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,178.650721661482
1335,1716091200000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,147.6118069712744
1336,1716091200000,104,google_search_104_a92ac8ee49,google_search_,3,83.69281249450539
1337,1716091200000,107,google_search_107_a00edf8b53,google_search_,3,120.62148656908796
1338,1716094800000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,152.39252493285414
1339,1716094800000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,148.24127924791978
1340,1716094800000,104,google_search_104_a92ac8ee49,google_search_,3,186.42624929114476
1341,1716094800000,107,google_search_107_a00edf8b53,google_search_,3,108.91392351296051
1342,1716098400000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,118.08462305308254
1343,1716098400000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,164.8611643910882
1344,1716098400000,104,google_search_104_a92ac8ee49,google_search_,3,151.02177826555982
1345,1716098400000,107,google_search_107_a00edf8b53,google_search_,3,101.30418613086522
1346,1716102000000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,151.22530727512472
1347,1716102000000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,126.6722807009142
1348,1716102000000,104,google_search_104_a92ac8ee49,google_search_,3,176.05054448997544
1349,1716102000000,107,google_search_107_a00edf8b53,google_search_,3,133.3940450654604
1350,1716105600000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,127.2650552042139
1351,1716105600000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,94.74601901205529
1352,1716105600000,104,google_search_104_a92ac8ee49,google_search_,3,145.52612295751572
1353,1716105600000,107,google_search_107_a00edf8b53,google_search_,3,180.98107894924448
1354,1716109200000,108,instagram_ads_108_cab080c0e6,instagram_ads_,2,145.9681171453907
1355,1716109200000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,159.27613109253318
1356,1716109200000,118,friends_referrals_118_172d74c305,friends_referrals_,1,80.79199206901508
1357,1716109200000,104,google_search_104_a92ac8ee49,google_search_,3,106.1545034765793
1358,1716109200000,107,google_search_107_a00edf8b53,google_search_,3,157.80455607887689
1359,1716112800000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,93.03538128884095
1360,1716112800000,118,friends_referrals_118_172d74c305,friends_referrals_,1,159.117395141334
1361,1716112800000,104,google_search_104_a92ac8ee49,google_search_,3,97.86053326098997
1362,1716112800000,107,google_search_107_a00edf8b53,google_search_,3,126.90210406747414
1363,1716116400000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,88.30162341913896
1364,1716116400000,118,friends_referrals_118_172d74c305,friends_referrals_,1,121.77644305067912
1365,1716116400000,104,google_search_104_a92ac8ee49,google_search_,3,93.41262475136391
1366,1716116400000,107,google_search_107_a00edf8b53,google_search_,3,110.68621535845833
1367,1716120000000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,137.5670500434178
1368,1716120000000,118,friends_referrals_118_172d74c305,friends_referrals_,1,121.56649952196143
1369,1716120000000,107,google_search_107_a00edf8b53,google_search_,3,83.32737197557192
1370,1716123600000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,143.05234533454885
1371,1716123600000,118,friends_referrals_118_172d74c305,friends_referrals_,1,154.4091840379901
1372,1716127200000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,110.82396110566279
1373,1716127200000,118,friends_referrals_118_172d74c305,friends_referrals_,1,141.3307702374318
1374,1716130800000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,174.47048155210655
1375,1716130800000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,163.6548966074718
1376,1716130800000,118,friends_referrals_118_172d74c305,friends_referrals_,1,163.5290808737659
1377,1716134400000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,156.17994493534786
1378,1716134400000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,133.4611312758142
1379,1716134400000,118,friends_referrals_118_172d74c305,friends_referrals_,1,80.07378158666437
1380,1716138000000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,117.50219434559853
1381,1716138000000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,134.87885467498913
1382,1716138000000,118,friends_referrals_118_172d74c305,friends_referrals_,1,140.51084052830294
1383,1716141600000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,131.85111926634448
1384,1716141600000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,174.74231122667032
1385,1716141600000,118,friends_referrals_118_172d74c305,friends_referrals_,1,107.91806335616299
1386,1716141600000,110,google_search_110_d455d94996,google_search_,3,92.83683677521594
1387,1716145200000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,88.06945450020191
1388,1716145200000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,88.89561365323833
1389,1716145200000,118,friends_referrals_118_172d74c305,friends_referrals_,1,107.30954303807428
1390,1716145200000,110,google_search_110_d455d94996,google_search_,3,99.89373778978151
1391,1716148800000,111,instagram_ads_111_1ab188e825,instagram_ads_,2,141.01040740251656
1392,1716148800000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,186.28119666113867
1393,1716148800000,118,friends_referrals_118_172d74c305,friends_referrals_,1,166.34918495718767
1394,1716152400000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,144.4601545155577
1395,1716152400000,118,friends_referrals_118_172d74c305,friends_referrals_,1,150.31806891812022
1396,1716156000000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,132.36185866941196
1397,1716156000000,118,friends_referrals_118_172d74c305,friends_referrals_,1,168.80698222684885
1398,1716159600000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,145.52102929316754
1399,1716159600000,118,friends_referrals_118_172d74c305,friends_referrals_,1,125.02906669227391
1400,1716163200000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,119.81714756584816
1401,1716163200000,118,friends_referrals_118_172d74c305,friends_referrals_,1,90.53564347066941
1402,1716163200000,121,friends_referrals_121_c4cbd89d52,friends_referrals_,1,99.9704046573622
1403,1716166800000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,184.02840178987935
1404,1716166800000,121,friends_referrals_121_c4cbd89d52,friends_referrals_,1,134.39648894941382
1405,1716170400000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,185.59374642509275
1406,1716170400000,117,instagram_ads_117_614d3d2e27,instagram_ads_,2,125.17260881223332
1407,1716170400000,121,friends_referrals_121_c4cbd89d52,friends_referrals_,1,80.7862301207158
1408,1716174000000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,163.38338759972189
1409,1716174000000,117,instagram_ads_117_614d3d2e27,instagram_ads_,2,92.23024338754385
1410,1716174000000,121,friends_referrals_121_c4cbd89d52,friends_referrals_,1,93.22639399419613
1411,1716177600000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,179.80460586541557
1412,1716177600000,117,instagram_ads_117_614d3d2e27,instagram_ads_,2,187.9446217696638
1413,1716177600000,121,friends_referrals_121_c4cbd89d52,friends_referrals_,1,126.41062217954925
1414,1716181200000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,151.85386095154712
1415,1716181200000,117,instagram_ads_117_614d3d2e27,instagram_ads_,2,183.77055027541775
1416,1716181200000,121,friends_referrals_121_c4cbd89d52,friends_referrals_,1,81.29932769705135
1417,1716184800000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,89.101593813606
1418,1716184800000,117,instagram_ads_117_614d3d2e27,instagram_ads_,2,179.52747424184827
1419,1716184800000,121,friends_referrals_121_c4cbd89d52,friends_referrals_,1,128.6745900293656
1420,1716188400000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,90.21516243809666
1421,1716188400000,117,instagram_ads_117_614d3d2e27,instagram_ads_,2,117.64425604870868
1422,1716188400000,121,friends_referrals_121_c4cbd89d52,friends_referrals_,1,104.07519614626096
1423,1716188400000,113,google_search_113_8283400616,google_search_,3,89.9632480623367
1424,1716192000000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,184.67708784798515
1425,1716192000000,117,instagram_ads_117_614d3d2e27,instagram_ads_,2,110.43602397723149
1426,1716192000000,113,google_search_113_8283400616,google_search_,3,154.78289638233645
1427,1716195600000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,94.57806535363571
1428,1716195600000,117,instagram_ads_117_614d3d2e27,instagram_ads_,2,143.1504308563693
1429,1716195600000,113,google_search_113_8283400616,google_search_,3,91.2091108431685
1430,1716199200000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,158.04544652186627
1431,1716199200000,117,instagram_ads_117_614d3d2e27,instagram_ads_,2,119.74478414684137
1432,1716199200000,113,google_search_113_8283400616,google_search_,3,159.19614261400625
1433,1716202800000,114,instagram_ads_114_5e2f77594c,instagram_ads_,2,111.22631244229149
1434,1716202800000,117,instagram_ads_117_614d3d2e27,instagram_ads_,2,82.72291050597133
1435,1716202800000,113,google_search_113_8283400616,google_search_,3,84.22706310905315
1436,1716206400000,117,instagram_ads_117_614d3d2e27,instagram_ads_,2,157.71314796216598
1437,1716224400000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,113.39546333001111
1438,1716228000000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,104.1591349141046
1439,1716228000000,119,google_search_119_03604f3b0d,google_search_,3,96.37804172770173
1440,1716231600000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,120.43315595432887
1441,1716231600000,119,google_search_119_03604f3b0d,google_search_,3,180.31385988504854
1442,1716235200000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,176.8560397148321
1443,1716235200000,119,google_search_119_03604f3b0d,google_search_,3,88.41927082450984
1444,1716238800000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,184.39970380111177
1445,1716238800000,119,google_search_119_03604f3b0d,google_search_,3,124.95634173035722
1446,1716242400000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,113.15805534092621
1447,1716242400000,119,google_search_119_03604f3b0d,google_search_,3,145.07543321772823
1448,1716246000000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,157.38889393581888
1449,1716246000000,119,google_search_119_03604f3b0d,google_search_,3,133.77548353457874
1450,1716249600000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,111.29137746019688
1451,1716249600000,119,google_search_119_03604f3b0d,google_search_,3,131.43090086809167
1452,1716253200000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,120.82326961809227
1453,1716253200000,119,google_search_119_03604f3b0d,google_search_,3,119.57495501395833
1454,1716256800000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,175.18313145822987
1455,1716256800000,119,google_search_119_03604f3b0d,google_search_,3,177.29184020552935
1456,1716260400000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,122.51554293272505
1457,1716260400000,119,google_search_119_03604f3b0d,google_search_,3,105.50036147796939
1458,1716264000000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,146.72924764726866
1459,1716264000000,119,google_search_119_03604f3b0d,google_search_,3,108.96381577911791
1460,1716267600000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,146.69998058911173
1461,1716267600000,119,google_search_119_03604f3b0d,google_search_,3,143.28726143086416
1462,1716271200000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,85.19959017270992
1463,1716271200000,122,google_search_122_024a5d9936,google_search_,3,118.24262510820668
1464,1716274800000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,85.53419022131045
1465,1716274800000,122,google_search_122_024a5d9936,google_search_,3,159.16749692053753
1466,1716278400000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,80.8630923452128
1467,1716278400000,122,google_search_122_024a5d9936,google_search_,3,92.26127570371084
1468,1716282000000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,176.61574351943614
1469,1716282000000,122,google_search_122_024a5d9936,google_search_,3,143.001846328194
1470,1716285600000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,139.82915399186703
1471,1716285600000,122,google_search_122_024a5d9936,google_search_,3,151.96434834965345
1472,1716289200000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,82.00085592924273
1473,1716289200000,122,google_search_122_024a5d9936,google_search_,3,174.4460768563052
1474,1716292800000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,156.45847002760166
1475,1716292800000,122,google_search_122_024a5d9936,google_search_,3,105.35021671573314
1476,1716296400000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,106.75241197860082
1477,1716296400000,122,google_search_122_024a5d9936,google_search_,3,81.07727169547864
1478,1716300000000,120,instagram_ads_120_d57ccaac90,instagram_ads_,2,105.41416191550611
1479,1716300000000,122,google_search_122_024a5d9936,google_search_,3,166.64064634745478
1480,1716303600000,122,google_search_122_024a5d9936,google_search_,3,117.9627133424999
